Starting up http-server, serving .
Available on:
[Mon Jul 22 2019 18:05:08 GMT+0530 (India Standard Time)] "GET /favicon.ico" Error (404): "Not found"
[Mon Jul 22 2019 18:05:09 GMT+0530 (India Standard Time)] "GET /chapter0/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Mon Jul 22 2019 18:05:11 GMT+0530 (India Standard Time)] "GET /chapter0/index.htm" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Mon Jul 22 2019 18:05:11 GMT+0530 (India Standard Time)] "GET /chapter0/controller.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Mon Jul 22 2019 19:03:21 GMT+0530 (India Standard Time)] "GET /chapter0/index.htm" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Mobile Safari/537.36"
[Mon Jul 22 2019 19:03:22 GMT+0530 (India Standard Time)] "GET /chapter0/controller.js" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Mobile Safari/537.36"
[Mon Jul 22 2019 19:05:21 GMT+0530 (India Standard Time)] "GET /chapter0/index.htm" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Mobile Safari/537.36"
[Mon Jul 22 2019 19:05:21 GMT+0530 (India Standard Time)] "GET /chapter0/controller.js" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Mobile Safari/537.36"
[Mon Jul 22 2019 19:06:32 GMT+0530 (India Standard Time)] "GET /chapter0/index.htm" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Mobile Safari/537.36"
[Mon Jul 22 2019 19:06:32 GMT+0530 (India Standard Time)] "GET /chapter0/controller.js" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Mobile Safari/537.36"
[Mon Jul 22 2019 19:12:52 GMT+0530 (India Standard Time)] "GET /chapter0/index.htm" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Mon Jul 22 2019 19:14:45 GMT+0530 (India Standard Time)] "GET /chapter0/index.htm" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Mon Jul 22 2019 19:14:47 GMT+0530 (India Standard Time)] "GET /chapter0/index.htm" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Mon Jul 22 2019 19:15:05 GMT+0530 (India Standard Time)] "GET /chapter0/index.htm" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Mon Jul 22 2019 19:17:39 GMT+0530 (India Standard Time)] "GET /chapter0/index.htm" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Mon Jul 22 2019 19:18:04 GMT+0530 (India Standard Time)] "GET /chapter0/index.htm" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Mon Jul 22 2019 19:18:34 GMT+0530 (India Standard Time)] "GET /chapter0/index.htm" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Mon Jul 22 2019 19:20:07 GMT+0530 (India Standard Time)] "GET /chapter0/index.htm" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Mon Jul 22 2019 23:47:29 GMT+0530 (India Standard Time)] "GET /" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Mon Jul 22 2019 23:47:30 GMT+0530 (India Standard Time)] "GET /favicon.ico" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Mon Jul 22 2019 23:47:30 GMT+0530 (India Standard Time)] "GET /favicon.ico" Error (404): "Not found"
[Mon Jul 22 2019 23:48:22 GMT+0530 (India Standard Time)] "GET /" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Mon Jul 22 2019 23:48:26 GMT+0530 (India Standard Time)] "GET /chapter0/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Mon Jul 22 2019 23:48:28 GMT+0530 (India Standard Time)] "GET /chapter0/index.htm" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Mon Jul 22 2019 23:48:29 GMT+0530 (India Standard Time)] "GET /chapter0/controller.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Mon Jul 22 2019 23:48:29 GMT+0530 (India Standard Time)] "GET /chapter0/welcome.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Mon Jul 22 2019 23:48:29 GMT+0530 (India Standard Time)] "GET /chapter0/welcome.html" Error (404): "Not found"
[Mon Jul 22 2019 23:48:57 GMT+0530 (India Standard Time)] "GET /chapter0/index.htm" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
